imdbId,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Cambodia,Canada,Central America,Chile,China,Colombia,Croatia,Curaçao,Czech Republic,Denmark,Domestic,Dominican Republic,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Germany,Ghana,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lithuania,Malaysia,Mexico,Mongolia,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Russia/CIS,Saudi Arabia,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Switzerland (French),Switzerland (German),Taiwan,Thailand,Trinidad & Tobago,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,Baltic States,Bangladesh,Central America+,Cyprus,Czech Republic/Slovakia,Djibouti,East Africa,Lebanon/United Arab Emirates,Lesser Antilles,Mauritius,Middle East,Middle East Other,Middle East/UAE,Morocco,New Caledonia,Palestine,Reunion,Russia/CIS/Ukraine,Sri Lanka,Tunisia,West Indies,Greece and Cyprus,Ireland,S/E/W Africa,Syria,Yugoslavia,Costa Rica,Honduras,Nicaragua,Switzerland (Italian),El Salvador,Guatemala,Netherlands Antilles,North Macedonia,South Africa/Nigeria,Switzerland (French/Italian),E/W Africa,Laos,Bosnia,Soviet Union,Malta
0067309,Klute (1971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$34,050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0100142,Metropolitan (1990),,,,,,,,,,,,,,,,,,,,"$2,960,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0091369,Labyrinth (1986),,,"$6,144",,,,,,,,,,,,,,,,,"$13,723,253",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,785",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$511,686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0088847,The Breakfast Club (1985),,,,,,,,,,,,,,,,,,,,"$45,875,171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0080761,Friday the 13th (1980),,,,,,,,,,,,,,,,,,,,"$39,754,601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$157,359",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0083972,Friday the 13th: Part 3 (1982),,,,,,,,,,,,,,,,,,,,"$36,690,067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0091080,Friday the 13th Part VI: Jason Lives (1986),,,,,,,,,,,,,,,,,,,,"$19,472,057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0077651,Halloween (1978),,,,,,,,,,,,,,,,,,,,"$47,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0094862,Child's Play (1988),,,,,,,,,,,,,,,"$154,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0084516,Poltergeist (1982),,,,,,,,,,,,,,,,,,,,"$77,177,301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$52,670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0070047,The Exorcist (1973),,,"$1,634,664","$600,654",,,,,,,,,,,,,,"$75,268","$563,291","$233,005,644",,,,,,,,"$3,477,237",,,,,"$61,423",,,,,,,,,,,,,,,,,,"$2,184",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$102,670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0087363,Gremlins (1984),,,"$2,511",,,,,,,,,,,,,,,,,"$153,642,180",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,388",,,,,,,,,,,,,,,,,,,,,,,"$31,011",,,,,,,,,,,"$213,572",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0089218,The Goonies (1985),,,"$55,515",,,,,,,,,,,,,,,,,"$63,711,145",,,,,,,,,,,,,"$5,397",,,,,"$351,852",,,,,,,,,,,,,"$13,146",,,,,,,,,,,,,,,,,,,,,,,"$155,941",,,,,,,,,,,"$205,587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0070723,Soylent Green (1973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0017136,Metropolis (1927),,,,"$16,760",,,,,,,,,,,,,,,,"$1,236,166",,,,,,,"$27,869","$68,916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0096874,Back to the Future Part II (1989),"$303,230",,"$18,000","$46,667",,,"$2,458",,,,,,,,,,,,,"$119,000,002",,,,,,,"$100,000","$466,667",,,,,,,,,,"$195,000",,,,,,,,,,"$543,232",,,"$2,334",,,,,,,"$66,302",,,,,,,,,,,,,,,"$99,328",,,,,,,,,,,,"$1,601,081","$2,714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0099088,Back to the Future Part III (1990),,,"$18,000","$46,667",,,,,,,,,,,,,,,,"$88,277,583",,,,,,,"$100,000","$466,667",,,,,,,,,,"$195,000",,,,,,,,,,,,,"$1,603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0076054,Freaky Friday (1976),,,,,,,,,,,,,,,,,,,,"$25,942,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0034492,Bambi (1942),,,,,,,,,,,,,,,,,,,,"$102,247,150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0047478,Seven Samurai (1954),,,,,,,,,,,,,,,,,,,,"$318,649",,,,,,,"$4,124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$23,485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0087182,Dune (1984),,,,,,,,,,,,,,,,,,,,"$30,925,690",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$54,126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0095497,The Last Temptation of Christ (1988),,,,,,,,,,,,,,,,,,,,"$8,373,585",,,,,,,"$4,250",,,,,,,,,,,,,,,,,,,,,"$487,867",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0099674,The Godfather Part III (1990),,,"$22,999",,,,,,,,,,,,,,,,,"$66,761,392",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$33,925",,,"$1,626",,,,,,,,,,$261,,,,,,,,,,,,,,,,,,,,,,,,"$28,923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0119558,Lolita (1997),,,,,,,,,,,,,,,,,,,,"$1,071,255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0120815,Saving Private Ryan (1998),,,"$15,246,966",,,,,,,,,,,,,,,,,"$217,049,603",,,,,,,"$26,760,936","$28,629,280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,509,395",,,,,,,,,,,"$31,779,110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0088814,The Black Cauldron (1985),,,,,,,,,,,,,,,,,,,,"$21,288,692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0091149,The Great Mouse Detective (1986),,,,,,,,,,,,,,,,,,,,"$38,625,550",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0080861,Herbie Goes Bananas (1980),,,,,,,,,,,,,,,,,,,,"$18,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0076137,Herbie Goes to Monte Carlo (1977),,,,,,,,,,,,,,,,,,,,"$29,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0107120,Hocus Pocus (1993),,,"$24,379",,,,,,,,,,,,,,,,,"$49,141,886",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,786",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,106,722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0097523,"Honey, I Shrunk the Kids (1989)",,,$162,,,,,,,,,,,,,,,,,"$130,724,172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0120783,The Parent Trap (1998),,,$141,,,,,,,,,,,,,,,,,"$66,308,518",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0059113,Doctor Zhivago (1965),,,"$46,577",,,,,,,,,,,,,,,,,"$111,721,910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,829",,,,,,,,,,,,,,,"$1,378",,,,,,,,,,,,,,,,,,,"$138,448",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0083922,Fanny and Alexander (1982),,,,,,,,,,,,,,,,,,,,"$6,783,304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,467",,,,,,,,,,,,,,,,,,,,,,,,"$3,346",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0090756,Blue Velvet (1986),"$1,400",,$621,,,,,,,,,,,,,,,,,"$8,551,228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$64,780",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0061852,The Jungle Book (1967),,,,"$423,726",,,,,,,,,,,,,,,,"$141,843,612",,,,,,,,"$4,042,746",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0048280,Lady and the Tramp (1955),,,,,,,,,,,,,,,,,,,,"$93,602,326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$331,068",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0097757,The Little Mermaid (1989),,,"$13,488",,,,,,,,,,,,,,,,,"$111,543,479",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,567",,,,,,,,,,,,,,,,,,,,,,"$64,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0104868,The Mighty Ducks (1992),,,,,,,,,,,,,,,,,,,,"$50,752,337",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322930,Alone (2008),,,,"$18,640",,,,,,,,,,,,,,,,,,,,,,,,"$176,361",,"$44,592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$15,789,780",,,"$8,017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690389,You Ain't Seen Nothin' Yet (2012),,,,"$8,340",,"$21,944",,"$52,584",,,,,,,,,,,,,,,,,,,"$1,064,943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742334,Sabotage (2014),,,,"$178,681",,"$203,734",,,"$60,416",,,,,"$3,800,000",,"$20,940",,,,,,,"$11,297",,,,"$925,319","$653,706",,,"$94,376",,"$10,007",,,,,,,"$265,218",,,,,"$9,187",,"$986,236",,,"$106,571",,,"$42,880",,,,,,"$189,987",,"$134,803",,,,,"$1,464,436",,,"$164,411",,,,,"$408,724",,,,,,"$379,263",,"$91,498","$99,410","$472,570","$844,654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204340,The Four (2012),,,,,,,,,,,,,,"$29,567,632",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462892,Hallåhallå (2014),,,,,,,,,,,,,,,,,,,,,,,,,,,,"$85,063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,016,602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285241,Don 2 (2011),,,"$252,529","$5,041",,,,,,,,,,,,,,,,,,,,,,,,"$132,027",,,,,,,,,,,,,,,,,,,"$194,020",,,,"$203,305",,,,,,,,,,,,,,,,,,,,,"$212,978",,,,,,,,,,,,,"$2,233,312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856053,"Little Brother, Big Trouble: A Christmas Adventure (2012)",,,,,,,,,,,,,,"$3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$947,207",,,,,,,"$2,399,902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0796232,Quest for a Heart (2007),,,,,,,,,,,,,,,,,,,,,,,,,,"$1,567,364",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,531,197",,,,,,,,,,,,,,,,,"$34,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0458413,A Long Way Down (2014),,,,"$235,388",,,,"$20,199","$33,233",,,,,,,"$26,689",,"$55,682",,,,,,,,,,"$2,688,643",,,,"$18,068",,,,,,"$1,695,512",,,,,,,"$5,552",,"$9,294",,,,,,,,,,,,,"$164,128","$6,331",,,,,,,,,"$26,102","$8,155",,,"$710,350",,,,,,,,,,"$47,402","$1,493,867",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092076,"Les trois frères, le retour (2014)",,,,,,"$883,527",,,,,,,,,,,,,,,,,,,,,"$19,309,579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$75,454",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406252,Venus in Fur (2013),"$69,318",,,"$177,535",,"$109,164",,"$111,244",,,,,,,,,,,,,,"$2,671",,,,,"$1,882,425","$574,874",,,"$21,165",,"$1,751",,,,,"$1,631,214",,,,,,,,,,,,,"$11,913",,,,,,,,,"$636,397","$58,150",,,,,,,,"$1,597",,,"$8,940",,"$377,975",,,,,,"$1,114",,,,,"$63,411","$2,787",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776143,Don't Go Breaking My Heart (2011),,,,,,,,,,,,,,"$45,802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067765,Adult World (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333804,The Zero Theorem (2013),"$1,788",,"$46,386","$31,004",,,"$2,331","$75,057",,,,,,,,,,,,"$257,706",,,,,,,"$210,867","$123,736",,,,,,,,,,"$58,144",,,,,,,,,,,,,,,,,,,,"$7,294","$4,560","$32,527",,,,,,"$393,591",,"$9,122","$1,857",,"$10,193",,,"$18,333",,,,,,,,"$21,773",,,"$180,237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318092,Endless Love (2014),,,"$1,778,065",,,,,"$96,212","$28,480",,,,"$28,030",,,"$40,922",,"$32,255",,,,"$44,524","$51,650",,,,"$19,995","$994,781",,,"$66,108","$99,973",,,,,,"$51,019",,,,,,,"$56,556",,"$118,586","$917,744",,"$184,293","$131,190","$5,941",,,,,,"$59,381","$59,537","$322,427","$69,729",,,,,,,,"$148,497","$41,326","$47,825","$103,557","$115,268","$38,116",,,,,,"$51,122",,"$124,830","$260,534","$121,287","$2,864,318","$7,145",,,,,,,,,"$5,775",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837709,Winter's Tale (2014),"$281,762",,"$773,908","$155,933",,"$314,614",,"$246,193","$110,387",,,,"$155,430",,,"$66,420",,"$160,196",,,,"$173,934","$118,096",,,"$68,253","$274,221","$1,654,151",,"$294,088","$90,656","$132,298","$2,071","$36,614",,,"$184,873","$2,106,391",,,,,,,"$33,898",,,"$759,941",,,"$237,693","$9,386",,,,,,"$134,409","$191,189","$352,562","$211,764",,,,,"$1,825,535",,"$26,082","$87,012","$165,947","$30,571","$92,588",,"$1,697,427",,,,,,,,"$361,676","$276,786","$170,469","$744,442","$17,790",,,,,,,,,"$13,649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299206,Blood Glacier (2013),,,,"$120,090",,,,,,,,,,,,,,,,,,"$8,058",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937133,On the Other Side of the Tracks (2012),,,,"$270,450",,,,,,,,,,,,,,"$16,384",,,,,,,,,"$18,903,888","$2,692,229",,"$55,486",,,,,,,,"$1,178,477",,,,,,,,,,,,,,,,,,,,,,"$269,598","$13,593",,,,,"$1,312,177",,,,"$14,362",,,,"$299,072",,,,,,,,"$38,703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382396,Joe (2013),,,,,,"$125,580",,,,,,,,,,,,"$7,630","$45,062",,,,,,,,"$1,380,240",,,,,,,,,,,,,,,,,,"$21,538",,,,,"$84,845",,,,,,,,,,,,,,,,,,"$5,338",,"$5,104",,,,"$87,912",,,,,,"$5,805",,"$1,984",,"$116,374","$170,656",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0490170,Love Story 2050 (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,236,977",,,,,,,,,,,,,"$6,577",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363471,The Summit (2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$34,101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511428,Cold Comes the Night (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,761",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0328955,Chouchou (2003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891769,The Painting (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815717,Gerontophilia (2013),,,,,,,,,,,,,,,,,,,,"$4,916",,,,,,,"$70,964",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,158",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0079820,The King and the Mockingbird (1980),,,,,,,,,,,,,,,,,,,,"$27,513",,,,,,,"$139,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826590,About Last Night (2014),,,,,"$24,747",,,,,,,,,,,,,,"$10,524",,,,"$17,413",,,,,"$228,932",,,,,,,,,,,,,,,,,"$115,107",,,,,,,"$312,822",,,,,,,,,,,,,,,,,,,,"$432,918",,,,,,,,,,,,,"$631,550",,,,,,,,,,"$34,163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278388,The Grand Budapest Hotel (2014),"$941,972",,"$11,283,997","$1,123,985","$26,935","$1,404,427",,"$2,337,768",,,,,"$401,735",,"$409,370","$93,747",,"$455,155","$1,119,503","$59,301,324",,,,,,"$1,005,122","$11,245,985","$9,559,825",,"$845,242","$519,422","$420,076","$77,839","$288,250",,,"$534,475","$6,359,187",,"$3,219,230",,,,,"$108,736","$136,439","$57,706","$1,638,127",,"$3,003,409","$3,567,488",,"$1,058,451",,,,,"$151,968","$67,200","$1,094,527","$540,664",,,,,"$5,614,501",,"$97,142","$651,740","$125,141","$50,629","$254,863","$4,911,123","$6,190,166","$3,234,870",,,,,,,"$609,659","$322,117","$212,773","$18,509,536","$135,290","$269,640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390237,Cuban Fury (2014),,,"$726,521",,,"$28,186",,,,,,,,,,,,,,,,,,,,,,"$168,049",,"$11,455",,,"$3,071",,,,,,,,,,,,,,,,,,"$410,336",,,,,,,,,,,,,,,,,,"$41,285",,"$20,749",,,,,,,,,,,,"$18,466","$37,925","$4,087,346",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708254,Life of a King (2013),,,,,,,,"$11,914",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$25,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469910,"Black Coal, Thin Ice (2014)",,,,,,,,,,,,,,"$16,460,000",,,,,,,,,,,,,,,,,"$40,673",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195498,The Almost Man (2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$114,925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0473697,Satanás (2007),,,,,,,"$1,972",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$133,804",,,,,,,,,,"$7,290",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852406,Omar (2013),"$15,201",,"$9,926",,,"$30,291",,,,,,,,,"$34,515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$129,828",,,,,,,,"$6,159",,,"$31,824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980794,Highway (2014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$14,161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$315,486",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735200,When Pigs Have Wings (2011),"$61,189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$40,130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$22,185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
